"ID.","Balance","Qual_miles","cc1_miles","cc2_miles","cc3_miles","Bonus_miles","Bonus_trans","Flight_miles_12mo","Flight_trans_12","Days_since_enroll","Award."
1477,139882,0,32500,2500,2500,47089,15,0,0,4859,0
1478,10740,0,2500,2500,2500,0,0,0,0,4926,0
1479,57330,0,2500,2500,2500,380,3,0,0,4986,0
1480,33560,0,2500,2500,2500,2600,14,0,0,4604,0
1481,53210,0,2500,2500,2500,11422,10,0,0,4993,1
1482,9795,0,2500,2500,2500,0,0,0,0,4960,0
1483,16984,0,7500,2500,2500,10334,15,0,0,4884,1
1484,46349,0,32500,2500,2500,33923,20,1100,2,4856,1
1485,118079,0,32500,2500,2500,43298,16,500,1,4867,0
1486,29632,0,2500,2500,2500,0,0,0,0,4898,0
1488,164307,0,17500,2500,2500,21704,14,0,0,4023,0
1489,13490,0,2500,2500,2500,0,0,0,0,4870,0
1490,36296,0,2500,2500,2500,5780,6,0,0,4600,0
1491,190429,6168,2500,2500,2500,27500,11,1500,3,4974,1
1492,120447,0,50000,2500,2500,53804,15,350,1,4840,0
1493,35094,0,2500,2500,2500,4000,11,0,0,4944,1
1494,208804,0,50000,2500,2500,56204,31,500,1,4429,1
1495,30662,0,2500,2500,2500,0,0,0,0,4996,0
1496,157452,0,32500,2500,2500,45312,18,0,0,4471,0
1497,24266,0,2500,2500,2500,2375,12,0,0,4111,0
1498,49991,0,32500,2500,2500,44146,27,2510,4,4803,1
1499,42275,925,2500,2500,2500,4100,6,1600,5,4712,0
1500,59162,0,2500,2500,2500,2520,7,0,0,4726,0
1501,109625,0,50000,2500,2500,63372,19,500,1,5056,1
1502,30486,0,2500,2500,2500,0,0,0,0,5051,0
1503,240904,2288,32500,2500,2500,63385,22,350,1,5045,1
1504,266776,0,2500,2500,2500,8370,30,6520,28,5042,1
1505,20818,0,2500,2500,2500,15214,4,0,0,5036,0
1506,106509,0,2500,2500,2500,1113,7,0,0,5036,0
1507,65982,0,2500,2500,2500,1750,4,750,3,5030,1
1508,9002,0,2500,2500,2500,1586,9,0,0,4933,1
1509,16088,0,17500,2500,2500,17872,15,0,0,4563,1
1510,10079,0,2500,2500,2500,569,8,0,0,4651,0
1511,48863,0,50000,2500,2500,71013,18,1050,3,4925,1
1512,137402,0,2500,2500,2500,950,6,200,3,4685,1
1513,71076,1000,2500,2500,2500,10000,1,0,0,4820,1
1514,20630,0,2500,2500,2500,2045,4,0,0,4643,0
1515,119180,1467,2500,2500,2500,9275,20,1300,6,4657,1
1516,54116,1846,17500,2500,2500,34997,14,0,0,4848,1
1517,36665,0,2500,2500,2500,1625,6,0,0,4747,0
1518,507371,0,32500,2500,2500,51765,18,450,1,4770,1
1519,48721,0,2500,2500,2500,18781,12,300,3,4672,0
1520,391222,0,17500,2500,2500,27471,20,1600,7,4905,1
1521,88668,0,7500,2500,2500,9889,15,100,1,4903,0
1522,46074,0,2500,2500,2500,2193,11,0,0,4419,0
1523,1923,0,2500,2500,2500,1170,2,0,0,4615,0
1524,46030,0,2500,2500,2500,4375,27,0,0,4566,0
1525,31236,0,2500,2500,2500,2250,13,0,0,4523,0
1526,18351,0,2500,2500,2500,0,0,0,0,4744,0
1527,4779,0,2500,2500,2500,600,2,0,0,4926,1
1528,124775,1704,2500,2500,2500,11564,8,700,2,4847,1
1529,66923,0,17500,2500,2500,17139,12,0,0,4875,0
1530,24008,0,2500,2500,2500,540,3,0,0,4901,0
1531,118415,2329,2500,2500,2500,4475,10,100,1,4545,1
1532,2793,0,2500,2500,2500,8000,3,0,0,4588,1
1533,70464,0,2500,2500,2500,4000,4,1000,2,4889,1
1534,71930,0,32500,2500,2500,32774,13,500,1,4300,1
1535,126484,0,2500,2500,2500,5942,13,3192,11,4758,1
1536,39503,0,17500,2500,2500,16671,18,2339,2,4884,1
1537,7291,0,2500,2500,2500,0,0,0,0,4104,0
1538,4838,0,17500,2500,2500,23592,16,500,1,5024,1
1539,73811,0,17500,2500,2500,25394,14,1000,2,5021,1
1540,156219,0,50000,2500,2500,55874,24,0,0,5015,1
1541,114376,0,32500,2500,2500,33949,15,0,0,5009,1
1542,23965,0,2500,7500,2500,7308,16,550,3,5003,0
1543,45766,0,2500,2500,2500,4550,11,1300,7,5002,0
1544,57857,1099,2500,2500,2500,62650,37,12400,29,4996,1
1545,19998,0,2500,2500,2500,4309,13,0,0,4995,1
1546,29506,0,2500,2500,2500,4826,16,500,2,4993,0
1547,6020,1505,2500,2500,2500,0,0,0,0,4986,0
1548,27989,0,17500,2500,2500,25369,16,2729,2,4981,1
1549,21933,0,32500,2500,2500,27166,15,550,1,4974,1
1550,58758,0,2500,2500,2500,6500,38,0,0,4974,0
1551,86069,0,32500,2500,2500,35282,21,0,0,4972,1
1552,8350,0,2500,2500,2500,2125,10,0,0,4967,0
1553,26862,0,17500,2500,2500,15510,15,0,0,4965,1
1554,133853,0,50000,2500,2500,68136,14,0,0,4960,1
1555,72623,0,2500,2500,2500,0,0,0,0,4957,0
1556,36887,0,2500,7500,2500,9048,11,0,0,4951,0
1557,49737,0,50000,2500,2500,60922,22,550,2,4946,1
1558,53869,0,2500,2500,2500,6750,26,0,0,4940,0
1559,5264,0,2500,2500,2500,0,0,0,0,4496,0
1560,132132,6920,17500,2500,2500,20443,18,1310,4,3916,1
1561,319241,0,50000,2500,2500,71867,36,0,0,4692,0
1562,333346,2139,32500,2500,2500,52013,31,4309,12,4469,1
1563,22459,0,2500,2500,2500,104,2,0,0,4215,0
1564,65021,0,7500,2500,2500,10369,12,0,0,3547,0
1565,44205,0,32500,2500,2500,28340,13,0,0,3676,0
1566,18433,0,2500,2500,2500,3174,9,0,0,3930,0
1567,6341,0,2500,2500,2500,3658,12,0,0,3706,0
1568,3641,0,2500,2500,2500,1164,3,0,0,3603,0
1569,39207,0,2500,2500,2500,965,3,0,0,3757,0
1570,63362,0,17500,2500,2500,16331,15,350,1,3544,0
1571,220267,0,2500,2500,2500,8500,4,0,0,4716,1
1572,329,0,17500,2500,2500,23492,14,0,0,4868,1
1573,22424,0,2500,2500,2500,648,2,0,0,3951,0
1574,36805,0,17500,2500,2500,13018,16,0,0,3799,0
1575,63437,0,7500,2500,2500,7160,15,0,0,4595,0
1576,8962,4481,2500,2500,2500,0,0,0,0,4198,0
1577,7922,0,2500,2500,2500,0,0,0,0,4491,0
1578,113731,0,2500,2500,2500,1700,5,700,4,4482,0
1579,12612,0,2500,2500,2500,0,0,0,0,4170,0
1580,45916,0,2500,2500,2500,675,6,500,2,2818,1
1581,51324,0,17500,2500,2500,20533,14,0,0,4408,0
1582,412,0,2500,2500,2500,13000,1,0,0,4761,1
1583,8103,0,2500,2500,2500,2750,15,0,0,4776,1
1584,91237,0,50000,2500,2500,78864,26,0,0,4321,1
1585,17388,0,2500,2500,2500,0,0,0,0,4232,0
1586,52046,0,2500,2500,2500,1058,8,683,7,3456,0
1587,50015,0,17500,2500,2500,20839,16,50,1,4497,0
1588,45340,0,17500,2500,2500,14063,16,500,1,4660,1
1589,200963,0,2500,2500,2500,6164,4,150,1,4782,0
1590,85884,0,7500,2500,2500,7742,9,0,0,4692,0
1591,4236,0,2500,2500,2500,3000,7,0,0,4148,1
1592,55843,0,2500,2500,2500,6000,3,0,0,4341,1
1593,43000,0,2500,2500,2500,1273,4,173,1,4646,0
1594,5573,0,2500,2500,2500,1958,17,0,0,3714,1
1595,2080,0,2500,2500,2500,0,0,0,0,4635,0
1596,43686,0,2500,2500,2500,4039,12,0,0,4328,0
1597,11001,0,2500,2500,2500,255,5,0,0,4315,0
1598,10146,0,17500,2500,2500,26633,12,0,0,4509,1
1599,35062,0,17500,2500,2500,16237,26,0,0,4152,1
1600,11866,0,7500,2500,2500,6139,9,0,0,4667,1
1601,41048,0,2500,2500,2500,1195,3,0,0,4856,0
1602,25004,0,2500,2500,2500,1113,3,0,0,4860,1
1603,194074,1448,2500,2500,2500,12500,6,0,0,4701,1
1604,65952,0,32500,2500,2500,34770,14,0,0,4827,0
1605,265532,0,2500,2500,2500,4652,13,0,0,4849,0
1606,61286,0,2500,2500,2500,1500,5,0,0,4755,0
1607,118177,0,17500,2500,2500,20910,18,402,1,4811,0
1608,183370,0,2500,2500,2500,30988,14,12988,9,4848,1
1609,98608,0,2500,2500,2500,969,12,0,0,4663,0
1610,22529,0,2500,2500,2500,5115,20,3400,16,4865,0
1611,2502,0,2500,2500,2500,15500,4,500,1,4761,1
1612,123430,0,32500,2500,2500,49987,17,0,0,4798,1
1613,36219,0,2500,2500,2500,4044,10,0,0,4595,0
1614,61405,250,7500,2500,2500,32316,20,1350,8,4828,1
1615,3789,0,2500,2500,2500,181,3,0,0,4756,1
1616,16065,0,2500,2500,2500,0,0,0,0,4456,0
1617,404142,0,50000,2500,2500,75509,13,0,0,4784,1
1618,28733,0,2500,2500,2500,0,0,0,0,4650,0
1619,26965,0,7500,2500,2500,7346,13,0,0,4653,0
1620,278437,0,32500,2500,2500,50888,26,0,0,4744,0
1621,5074,0,2500,2500,2500,500,1,0,0,4730,0
1622,43338,0,2500,2500,2500,1000,4,1000,4,4275,0
1623,23551,0,2500,2500,2500,2375,12,0,0,4663,1
1624,32015,0,2500,2500,2500,6000,6,0,0,4574,0
1625,65435,0,2500,2500,2500,1000,2,500,1,4786,0
1626,39079,0,2500,2500,2500,3070,5,0,0,4750,0
1627,108616,0,32500,2500,2500,36476,13,0,0,4644,0
1628,80154,0,32500,2500,2500,47270,14,0,0,4352,0
1629,25563,0,2500,2500,2500,303,8,0,0,3511,1
1630,18007,0,32500,2500,2500,33237,15,0,0,4665,1
1631,51752,0,17500,2500,2500,25962,20,0,0,4631,0
1632,21540,0,2500,2500,2500,1188,9,0,0,4791,0
1633,233057,0,50000,2500,2500,102840,11,0,0,4791,0
1634,196079,0,50000,2500,2500,56890,21,0,0,4791,0
1635,276607,0,2500,2500,2500,11430,14,6430,11,4791,1
1636,20681,0,2500,2500,2500,0,0,0,0,4939,0
1637,155278,0,32500,2500,2500,27200,16,0,0,4926,1
1638,194949,0,2500,2500,2500,10121,13,4621,10,4930,1
1640,307260,783,32500,2500,2500,40533,24,250,1,4791,1
1641,105588,0,7500,2500,2500,22973,3,0,0,4805,0
1642,41366,0,17500,2500,2500,27148,15,0,0,4806,0
1643,59445,0,2500,2500,2500,5500,21,500,2,4843,0
1644,130920,2643,32500,2500,2500,30299,20,1100,6,4793,1
1645,49777,2360,17500,2500,2500,12241,12,0,0,4777,0
1646,58778,0,32500,2500,2500,28325,13,0,0,4919,0
1647,38224,0,2500,2500,2500,2587,10,0,0,4824,0
1648,93700,0,50000,2500,2500,58745,14,0,0,4827,1
1649,533120,0,50000,2500,2500,120983,18,0,0,4827,1
1650,34941,0,17500,2500,2500,23718,16,0,0,4755,0
1651,115197,0,17500,2500,2500,17638,24,0,0,4820,0
1652,31230,0,2500,2500,2500,815,5,815,5,4931,0
1653,98604,0,17500,2500,2500,17490,15,0,0,4919,1
1654,385195,0,2500,2500,2500,0,0,0,0,4903,0
1655,136104,0,32500,2500,2500,68988,51,2069,8,4916,1
1656,23984,0,2500,2500,2500,2737,14,0,0,4905,0
1657,169947,0,32500,2500,2500,48140,21,0,0,4895,0
1658,71264,0,50000,2500,2500,94161,17,1000,2,4903,1
1659,71610,0,17500,2500,2500,20918,14,0,0,4895,0
1660,151152,0,7500,2500,2500,13635,21,1100,1,4895,0
1661,164178,2364,32500,2500,2500,35314,23,1100,3,4883,1
1662,18601,0,2500,2500,2500,100,1,0,0,4888,0
1663,49331,0,17500,2500,2500,23572,12,100,1,4888,0
1664,43326,0,2500,2500,2500,4164,12,0,0,4881,0
1665,12112,0,2500,2500,2500,0,0,0,0,4882,0
1666,98343,0,32500,2500,2500,31961,16,0,0,4971,1
1667,83006,0,32500,2500,2500,45167,13,0,0,4906,1
1668,110980,0,2500,2500,2500,12900,8,950,4,4853,0
1669,78032,0,17500,2500,2500,24046,23,0,0,4862,0
1670,176262,0,17500,2500,2500,12678,8,150,1,4862,0
1671,239576,0,17500,2500,2500,13301,12,0,0,4849,1
1672,642756,0,32500,2500,2500,37889,15,1000,2,4841,0
1673,41370,0,50000,2500,2500,51335,9,0,0,4842,1
1674,92905,0,2500,2500,2500,1766,10,0,0,4827,1
1675,7430,0,2500,2500,2500,10500,5,0,0,4791,1
1676,68390,0,2500,2500,2500,3450,3,950,2,4754,1
1677,18366,0,2500,2500,2500,1100,3,1100,3,4783,1
1678,197673,0,32500,2500,2500,48932,15,0,0,4775,1
1679,11789,0,32500,2500,2500,28756,20,900,2,4775,1
1680,213539,0,2500,2500,2500,2750,15,0,0,4751,0
1681,13310,0,2500,2500,2500,0,0,0,0,4755,0
1682,207395,0,32500,2500,2500,55903,17,500,1,4761,1
1683,25688,2396,2500,2500,2500,3103,10,0,0,4754,1
1684,259582,0,2500,2500,2500,3833,21,1762,9,4638,0
1685,288379,0,2500,2500,2500,15942,8,1442,5,4741,1
1686,3580,0,2500,2500,2500,130,3,0,0,4730,0
1687,84305,0,50000,2500,2500,78931,15,0,0,4734,1
1688,4780,0,2500,2500,2500,0,0,0,0,4733,0
1689,88192,0,32500,2500,2500,47848,22,500,1,4784,1
1690,105665,0,32500,2500,2500,31226,13,0,0,4727,1
1691,24756,0,2500,2500,2500,7720,26,500,2,4723,1
1692,51304,1362,2500,2500,2500,11611,40,10075,36,4708,1
1693,12404,0,2500,2500,2500,1950,7,1200,4,4701,0
1694,80988,0,2500,2500,2500,4413,5,0,0,4707,0
1695,5617,0,2500,2500,2500,4400,4,400,1,4706,1
1696,68023,0,50000,2500,2500,119512,33,500,1,4702,1
1697,108100,0,32500,2500,2500,45113,17,1000,2,4699,0
1698,17470,0,2500,2500,2500,4100,9,2500,5,4691,0
1699,138332,0,50000,2500,2500,67836,17,0,0,4692,1
1700,4087,0,2500,2500,2500,500,4,0,0,4684,0
1701,40264,0,2500,2500,2500,19137,13,0,0,4684,0
1702,13290,0,2500,2500,2500,3175,5,0,0,4679,1
1703,130761,0,32500,2500,2500,52423,15,0,0,4674,1
1704,14371,0,32500,2500,2500,28723,13,0,0,4671,1
1705,25322,0,17500,2500,2500,23821,16,0,0,4673,1
1706,55356,0,17500,2500,2500,23871,15,0,0,4660,0
1707,134501,0,50000,2500,2500,59855,32,1193,2,4663,1
1708,63311,0,32500,2500,2500,29318,11,0,0,4667,0
1709,90307,0,2500,2500,2500,3150,3,650,2,4664,1
1710,2198,0,2500,2500,2500,16070,12,0,0,4658,1
1711,43749,5583,2500,2500,2500,9557,5,0,0,4664,0
1712,7730,0,2500,2500,2500,375,3,0,0,4659,0
1713,16171,0,2500,2500,2500,2875,16,0,0,4656,0
1714,192108,1000,2500,2500,2500,10200,3,200,2,4656,1
1715,35895,0,17500,2500,2500,15720,11,0,0,4649,1
1716,46578,0,7500,2500,2500,8322,12,0,0,4645,1
1717,54309,0,2500,2500,2500,6772,7,250,1,4698,0
1718,45613,0,32500,2500,2500,29117,16,350,1,4625,1
1719,297127,0,17500,2500,2500,27415,16,0,0,4631,1
1720,93148,0,7500,2500,2500,7776,18,0,0,4631,0
1721,27905,0,2500,2500,2500,3794,11,0,0,4628,0
1722,139983,0,17500,2500,2500,17289,24,100,2,4629,1
1723,188703,0,50000,2500,2500,62973,53,500,1,4625,0
1724,19479,0,2500,2500,2500,2250,4,0,0,4625,0
1725,63635,0,2500,2500,2500,5175,31,50,1,4622,0
1726,77203,0,50000,2500,2500,66817,16,0,0,4646,1
1727,19020,0,2500,2500,2500,330,3,0,0,4614,0
1728,61172,0,7500,2500,2500,6875,10,0,0,4609,0
1729,7342,0,2500,2500,2500,0,0,0,0,4604,0
1730,62076,0,7500,2500,2500,11221,15,1050,2,4603,0
1731,13046,0,2500,2500,2500,0,0,0,0,4597,1
1732,11527,0,17500,2500,2500,16874,27,3880,6,4583,1
1733,77814,0,32500,2500,2500,43914,17,0,0,4587,1
1734,75303,0,50000,2500,2500,74990,15,0,0,4598,1
1735,7545,0,2500,2500,2500,616,6,0,0,4587,0
1736,26972,0,2500,2500,2500,0,0,0,0,4587,0
1737,184805,0,32500,2500,2500,52755,22,0,0,4726,1
1738,93971,0,50000,2500,2500,62023,22,450,3,4580,1
1739,66328,0,32500,2500,2500,40522,14,0,0,4575,0
1740,51745,0,32500,2500,2500,41377,14,0,0,4606,0
1741,64341,0,50000,2500,2500,63621,13,0,0,4568,1
1742,49708,0,2500,2500,2500,0,0,0,0,4560,0
1743,46926,0,32500,2500,2500,27889,15,0,0,4554,1
1744,199418,1000,17500,2500,2500,25590,39,3199,9,4548,1
1745,9126,0,2500,2500,2500,1202,13,350,1,4554,0
1746,95109,0,32500,2500,2500,26149,8,0,0,4593,0
1747,65706,0,17500,2500,2500,21958,17,0,0,4534,0
1748,9862,0,2500,2500,2500,31280,15,0,0,4545,1
1749,253349,0,50000,2500,2500,68947,18,1000,2,4545,1
1750,25541,0,2500,2500,2500,660,3,0,0,4520,0
1751,5580,0,2500,2500,2500,60,2,0,0,4533,0
1752,37514,0,32500,2500,2500,35874,31,500,1,4537,1
1753,67083,0,2500,2500,2500,4600,4,500,1,4532,0
1754,92646,0,32500,2500,2500,27177,16,0,0,4523,0
1755,21110,0,2500,2500,2500,3402,12,0,0,4516,0
1756,102570,0,50000,2500,2500,70503,20,0,0,4524,1
1757,15876,0,2500,2500,2500,0,0,0,0,4512,0
1758,8957,0,2500,2500,2500,0,0,0,0,4509,0
1759,5375,0,2500,2500,2500,2000,9,0,0,4509,0
1760,109114,0,32500,2500,2500,31956,27,0,0,4512,1
1761,23432,0,2500,2500,2500,1162,10,0,0,4510,0
1762,111384,0,32500,2500,2500,26669,14,0,0,4505,0
1763,69880,0,2500,2500,2500,4635,5,0,0,4552,0
1764,11289,0,2500,2500,2500,1500,5,0,0,4492,0
1765,119676,500,2500,2500,2500,550,4,550,4,4485,0
1766,21847,0,2500,2500,2500,929,4,903,3,4491,1
1767,40808,0,32500,2500,2500,38612,27,400,2,4490,1
1768,47509,0,2500,2500,2500,21210,10,1000,2,4490,0
1769,20248,0,17500,2500,2500,18507,37,1700,5,4488,0
1770,3441,0,2500,2500,2500,1643,6,0,0,4484,0
1771,35216,0,2500,2500,2500,9959,14,0,0,4481,0
1772,63036,0,7500,2500,2500,9006,14,0,0,4475,0
1773,20844,0,2500,2500,2500,20844,10,0,0,4474,0
1774,42420,0,2500,2500,2500,1000,1,0,0,4461,0
1775,36254,0,2500,2500,2500,7232,7,0,0,4453,0
1776,22412,0,17500,2500,2500,11654,12,0,0,4460,1
1777,11512,0,2500,2500,2500,3667,14,0,0,4460,0
1778,1703,0,2500,2500,2500,1230,4,0,0,4390,0
1779,51471,0,17500,2500,2500,15505,32,412,1,4450,1
1780,70518,0,2500,2500,2500,2000,3,1000,2,4450,0
1781,431824,0,17500,2500,2500,30480,16,500,1,4443,1
1782,25577,0,32500,2500,2500,33420,18,0,0,4432,1
1783,17111,0,17500,2500,2500,13577,10,0,0,4434,1
1784,99336,0,17500,2500,2500,14195,14,500,1,4453,0
1785,67612,0,2500,2500,2500,0,0,0,0,4442,0
1786,38918,0,2500,2500,2500,6505,29,618,2,4442,0
1787,72812,0,17500,2500,2500,16930,17,50,1,4442,0
1788,134937,0,2500,2500,2500,500,1,0,0,4427,1
1789,121688,0,32500,2500,2500,31631,15,0,0,4420,0
1790,162410,0,17500,2500,2500,20203,17,0,0,4420,0
1791,59821,500,2500,2500,2500,4200,4,200,2,4419,1
1792,96053,0,2500,2500,2500,2200,6,2200,6,4391,0
1793,171946,0,17500,2500,2500,19198,28,0,0,4397,0
1794,15737,0,2500,2500,2500,220,3,0,0,4404,0
1795,77814,0,17500,2500,2500,14786,11,0,0,4394,0
1796,53768,0,2500,2500,2500,4798,16,450,1,4387,0
1797,245731,0,32500,2500,2500,34322,35,0,0,4385,0
1798,87366,0,17500,2500,2500,18012,16,0,0,4380,0
1799,56461,0,32500,2500,2500,40190,14,0,0,4359,1
1800,46855,0,7500,2500,2500,8845,17,0,0,4379,1
1801,53027,0,2500,2500,2500,0,0,0,0,4585,0
1802,96610,0,50000,2500,2500,66298,22,0,0,4362,0
1803,61450,0,7500,2500,2500,7927,10,0,0,4383,0
1804,18538,0,2500,2500,2500,2200,3,0,0,4344,0
1806,28319,0,17500,2500,2500,18449,13,0,0,4392,1
1807,107360,0,17500,2500,2500,15641,15,0,0,4423,0
1808,32510,0,2500,17500,2500,14568,13,0,0,4341,0
1809,9753,0,2500,2500,2500,1235,3,0,0,4343,0
1810,13033,0,2500,2500,2500,1625,6,0,0,4334,0
1811,17609,0,2500,2500,2500,803,5,803,5,4317,1
1812,104052,0,7500,2500,2500,6016,12,0,0,4331,0
1813,13878,0,2500,2500,2500,0,0,0,0,4317,0
1814,7254,0,2500,2500,2500,0,0,0,0,4323,0
1815,12560,0,2500,2500,2500,1282,6,1282,6,4324,1
1816,94938,0,17500,2500,2500,12999,21,0,0,4310,0
1817,86143,0,17500,2500,2500,29652,11,500,1,4317,1
1818,138512,0,32500,2500,2500,30130,15,50,1,4313,1
1819,66875,0,2500,2500,2500,3206,17,0,0,4308,1
1820,96026,0,17500,2500,2500,25670,19,0,0,4310,0
1821,31572,0,2500,2500,2500,0,0,0,0,4299,0
1822,11834,0,2500,2500,2500,0,0,0,0,4306,1
1823,23552,0,32500,2500,2500,36165,11,0,0,4300,1
1824,66052,0,2500,2500,2500,8380,8,0,0,4301,0
1825,55639,0,2500,2500,2500,2750,15,0,0,4299,1
1826,68226,0,2500,2500,2500,3147,8,200,2,4299,0
1827,37953,0,50000,2500,2500,62571,28,0,0,4282,1
1828,17810,0,2500,2500,2500,1375,4,0,0,4294,0
1829,21915,0,2500,2500,2500,7000,33,0,0,4289,0
1830,32563,0,2500,2500,2500,4200,3,200,1,4282,0
1831,49479,0,2500,2500,2500,5500,24,100,1,4282,0
1832,23854,0,17500,2500,2500,22498,18,250,3,4274,1
1833,60049,0,2500,2500,2500,0,0,0,0,4278,1
1834,75112,0,32500,2500,2500,35532,14,500,1,4271,0
1835,19787,0,2500,2500,2500,2016,9,500,1,4258,0
1836,30664,0,17500,2500,2500,21242,22,700,5,4268,0
1837,91716,0,2500,2500,2500,6978,12,0,0,4267,0
1838,219174,0,2500,2500,2500,4500,5,2000,4,4265,0
1839,16495,0,2500,2500,2500,18779,11,0,0,4261,1
1840,25963,0,7500,2500,2500,8183,25,0,0,4244,0
1841,1701,0,2500,2500,2500,10,1,0,0,4260,1
1842,73852,0,2500,2500,2500,0,0,0,0,4252,0
1843,12791,0,2500,2500,2500,0,0,0,0,4246,0
1844,39020,0,2500,2500,2500,1295,4,0,0,4246,0
1845,1076,0,17500,2500,2500,11379,8,0,0,4233,1
1846,34443,1440,2500,2500,2500,2125,10,0,0,4233,0
1847,4735,0,2500,2500,2500,275,2,0,0,4257,0
1848,41279,967,2500,2500,2500,3664,4,3164,3,4233,0
1849,4708,0,2500,2500,2500,1000,1,0,0,4232,0
1850,63090,0,2500,2500,2500,12059,20,350,3,4231,1
1851,156544,0,32500,2500,2500,46593,13,0,0,4225,0
1852,12239,0,2500,2500,2500,2912,5,0,0,4226,0
1853,101464,0,17500,2500,2500,14610,13,0,0,4223,0
1854,55147,0,32500,2500,2500,29219,13,0,0,4225,0
1855,59424,0,32500,2500,2500,36600,23,1000,3,4211,0
1856,52084,0,2500,2500,2500,4836,7,0,0,4222,0
1857,368535,0,50000,2500,2500,146201,21,2600,6,4210,1
1858,116288,0,50000,2500,2500,65073,18,0,0,4209,0
1859,114508,0,32500,2500,2500,29960,22,1250,8,4226,1
1860,456509,0,2500,2500,2500,500,1,500,1,4201,0
1861,19634,0,2500,2500,2500,0,0,0,0,4198,0
1862,56258,0,32500,2500,2500,38591,23,500,1,4197,1
1863,102373,0,32500,2500,2500,67212,33,6600,14,4190,1
1864,20426,0,2500,2500,2500,3993,7,3493,6,4194,0
1865,13034,0,50000,2500,2500,60000,6,0,0,4169,1
1866,22455,0,32500,2500,2500,38814,17,0,0,4175,1
1867,11604,0,2500,2500,2500,95,2,0,0,4177,0
1868,72510,0,32500,2500,2500,31469,12,0,0,4169,1
1869,33383,0,2500,2500,2500,0,0,0,0,4163,0
1870,181200,0,2500,2500,2500,7514,21,0,0,4159,0
1871,17500,0,2500,2500,2500,17500,2,0,0,4167,0
1872,22751,0,2500,2500,2500,4500,9,4500,9,4166,0
1873,12465,0,2500,2500,2500,380,3,0,0,4162,0
1874,6316,0,2500,2500,2500,0,0,0,0,4149,0
1875,66860,0,17500,2500,2500,12667,20,980,5,4155,1
1876,975,0,2500,2500,2500,350,3,0,0,4519,0
1877,197973,0,50000,2500,2500,72345,14,1029,2,4155,1
1878,50909,0,17500,2500,2500,14830,18,0,0,4135,1
1879,79500,0,17500,2500,2500,21489,15,0,0,4146,0
1880,15875,0,17500,2500,2500,24918,12,0,0,4141,1
1881,159109,0,32500,2500,2500,19554,24,1557,6,4138,1
1882,12906,0,2500,2500,2500,0,0,0,0,4124,0
1883,14155,0,2500,2500,2500,3250,19,0,0,4134,0
1884,576,0,17500,2500,2500,12082,14,0,0,4128,1
1885,48896,0,2500,2500,2500,4081,12,3397,10,4139,1
1886,27669,0,2500,2500,2500,3375,20,0,0,4127,0
1887,21708,0,17500,2500,2500,12811,13,0,0,4100,0
1888,10643,0,32500,2500,2500,40585,14,850,2,4107,1
1889,264685,0,50000,2500,2500,57505,16,0,0,4112,0
1890,35433,0,2500,2500,2500,1600,3,0,0,4113,0
1891,162369,0,32500,2500,2500,41359,15,500,1,4113,1
1892,6206,0,2500,2500,2500,375,3,0,0,4107,0
1893,226941,1000,32500,2500,2500,44771,17,0,0,4099,0
1894,94544,0,50000,2500,2500,111827,8,350,1,4105,1
1895,128302,0,50000,2500,32500,132263,32,400,2,4103,1
1896,3664,0,2500,2500,2500,0,0,0,0,4089,0
1897,56017,0,2500,2500,2500,3905,6,1668,1,4086,0
1898,40835,0,32500,2500,2500,50602,39,2250,10,4090,1
1899,24496,0,2500,2500,2500,4000,3,500,1,4086,1
1900,36033,0,17500,2500,2500,36033,13,0,0,4079,0
1901,12766,0,2500,2500,2500,1900,4,400,2,4072,0
1902,147596,0,2500,2500,2500,19175,19,16675,18,4076,1
1903,16489,0,2500,2500,2500,4851,27,0,0,4064,0
1904,84516,0,17500,2500,2500,22713,15,0,0,4063,0
1905,74147,0,7500,2500,2500,8315,16,50,1,4064,0
1906,24887,0,2500,2500,2500,0,0,0,0,4047,0
1907,56954,0,17500,2500,2500,29409,32,0,0,4051,0
1908,8647,0,2500,2500,2500,0,0,0,0,4036,0
1909,37114,0,2500,2500,2500,21623,12,0,0,4040,1
1910,50715,0,32500,2500,2500,39211,13,0,0,4051,1
1911,149305,0,32500,2500,2500,49893,19,0,0,4030,0
1912,225665,0,2500,2500,2500,4288,15,500,1,4048,0
1913,20534,0,2500,2500,2500,589,7,0,0,4021,0
1914,3962,0,2500,2500,2500,292,8,0,0,4027,0
1915,5112,0,2500,2500,2500,0,0,0,0,4020,0
1916,67358,0,50000,2500,2500,67027,34,500,1,4379,1
1917,11925,0,2500,2500,2500,400,4,400,4,4015,0
1918,30300,0,2500,2500,2500,2160,7,0,0,4002,0
1919,39139,0,2500,2500,2500,710,4,0,0,3967,0
1920,52440,0,2500,2500,2500,500,1,0,0,4026,0
1921,23329,0,2500,2500,2500,6326,3,0,0,4008,0
1922,10679,0,7500,2500,2500,13363,12,0,0,4001,1
1923,53487,0,2500,2500,2500,0,0,0,0,3991,0
1924,355423,5009,17500,2500,2500,20500,20,100,1,3963,1
1925,9052,0,2500,2500,2500,280,2,0,0,3987,0
1926,129972,0,17500,2500,2500,15081,18,500,1,3986,0
1927,283670,0,32500,2500,2500,39260,39,200,1,3972,0
1928,189054,0,2500,2500,2500,17900,25,7400,23,3985,1
